repository_language,created_at,created_at_formatted,active_repos,pushes,size
CoffeeScript,1333324800000000,Apr 02,122,408,413681
CoffeeScript,1333411200000000,Apr 03,146,419,331098
CoffeeScript,1333497600000000,Apr 04,127,358,328391
CoffeeScript,1333584000000000,Apr 05,113,346,267193
CoffeeScript,1333670400000000,Apr 06,114,280,187192
CoffeeScript,1333756800000000,Apr 07,82,226,483768
CoffeeScript,1333843200000000,Apr 08,75,324,847912
CoffeeScript,1333929600000000,Apr 09,113,400,294806
CoffeeScript,1334016000000000,Apr 10,140,343,2777275
CoffeeScript,1334102400000000,Apr 11,134,324,2816281
CoffeeScript,1334188800000000,Apr 12,116,286,303343
CoffeeScript,1334275200000000,Apr 13,113,310,522351
CoffeeScript,1334361600000000,Apr 14,89,283,230953
CoffeeScript,1334448000000000,Apr 15,93,283,199708
CoffeeScript,1334534400000000,Apr 16,137,385,291972
CoffeeScript,1334620800000000,Apr 17,121,305,508005
CoffeeScript,1334707200000000,Apr 18,109,283,606540
CoffeeScript,1334793600000000,Apr 19,158,371,600598
CoffeeScript,1334880000000000,Apr 20,130,471,983235
CoffeeScript,1334966400000000,Apr 21,96,298,338744
CoffeeScript,1335052800000000,Apr 22,103,360,195295
CoffeeScript,1335139200000000,Apr 23,131,409,467766
CoffeeScript,1335225600000000,Apr 24,148,427,327460
CoffeeScript,1335312000000000,Apr 25,131,341,346680
CoffeeScript,1335398400000000,Apr 26,125,334,580959
CoffeeScript,1335484800000000,Apr 27,121,341,852508
CoffeeScript,1335571200000000,Apr 28,109,323,302125
CoffeeScript,1335657600000000,Apr 29,103,291,422290
CoffeeScript,1335744000000000,Apr 30,129,301,697998
CoffeeScript,1335830400000000,May 01,130,350,229583
CoffeeScript,1335916800000000,May 02,115,347,284889
CoffeeScript,1336003200000000,May 03,139,340,449949
CoffeeScript,1336089600000000,May 04,117,324,243701
CoffeeScript,1336176000000000,May 05,90,266,162540
CoffeeScript,1336262400000000,May 06,86,272,229928
CoffeeScript,1336348800000000,May 07,117,547,417251
CoffeeScript,1336435200000000,May 08,135,505,390003
CoffeeScript,1336521600000000,May 09,106,329,181970
CoffeeScript,1336608000000000,May 10,132,459,248860
CoffeeScript,1336694400000000,May 11,112,341,404578
CoffeeScript,1336780800000000,May 12,95,262,107267
CoffeeScript,1336867200000000,May 13,82,349,154863
CoffeeScript,1336953600000000,May 14,128,409,785937
CoffeeScript,1337040000000000,May 15,126,292,425502
CoffeeScript,1337126400000000,May 16,143,350,1892480
CoffeeScript,1337212800000000,May 17,112,265,485537
CoffeeScript,1337299200000000,May 18,24,51,26400
ColdFusion,1331424000000000,Mar 11,4,9,4648
ColdFusion,1331510400000000,Mar 12,15,61,1255252
ColdFusion,1331596800000000,Mar 13,18,47,1368356
ColdFusion,1331683200000000,Mar 14,9,20,38384
ColdFusion,1331769600000000,Mar 15,11,20,561696
ColdFusion,1331856000000000,Mar 16,10,27,345608
ColdFusion,1331942400000000,Mar 17,6,14,58799
ColdFusion,1332028800000000,Mar 18,4,5,4167
ColdFusion,1332115200000000,Mar 19,8,17,16668
ColdFusion,1332201600000000,Mar 20,13,31,518752
ColdFusion,1332288000000000,Mar 21,11,60,192852
ColdFusion,1332374400000000,Mar 22,13,30,356996
ColdFusion,1332460800000000,Mar 23,17,40,474901
ColdFusion,1332547200000000,Mar 24,5,12,9848
ColdFusion,1332633600000000,Mar 25,3,4,57512
ColdFusion,1332720000000000,Mar 26,11,19,114411
ColdFusion,1332806400000000,Mar 27,16,36,763328
ColdFusion,1332892800000000,Mar 28,6,32,488748
ColdFusion,1332979200000000,Mar 29,20,60,510940
ColdFusion,1333065600000000,Mar 30,10,57,2017422
ColdFusion,1333152000000000,Mar 31,3,9,716836
ColdFusion,1333238400000000,Apr 01,1,1,248
ColdFusion,1333324800000000,Apr 02,10,27,1122196
ColdFusion,1333411200000000,Apr 03,13,39,2125282
ColdFusion,1333497600000000,Apr 04,11,42,326597
ColdFusion,1333584000000000,Apr 05,12,42,345677
ColdFusion,1333670400000000,Apr 06,12,32,258258
ColdFusion,1333756800000000,Apr 07,8,13,5256
ColdFusion,1333843200000000,Apr 08,5,7,3192
ColdFusion,1333929600000000,Apr 09,14,48,73786
ColdFusion,1334016000000000,Apr 10,12,40,55547
ColdFusion,1334102400000000,Apr 11,11,25,23152
ColdFusion,1334188800000000,Apr 12,14,37,23668
ColdFusion,1334275200000000,Apr 13,13,31,149601
ColdFusion,1334361600000000,Apr 14,6,25,19856
ColdFusion,1334448000000000,Apr 15,4,12,11172
ColdFusion,1334534400000000,Apr 16,10,13,46364
ColdFusion,1334620800000000,Apr 17,13,23,18592
ColdFusion,1334707200000000,Apr 18,5,10,549356
ColdFusion,1334793600000000,Apr 19,6,11,81887
ColdFusion,1334880000000000,Apr 20,12,17,74748
ColdFusion,1334966400000000,Apr 21,2,2,488
ColdFusion,1335052800000000,Apr 22,6,10,3588
ColdFusion,1335139200000000,Apr 23,6,12,38756
ColdFusion,1335225600000000,Apr 24,7,25,23220
ColdFusion,1335312000000000,Apr 25,10,17,93885
ColdFusion,1335398400000000,Apr 26,12,26,227848
ColdFusion,1335484800000000,Apr 27,12,22,8802
ColdFusion,1335571200000000,Apr 28,6,19,127184
ColdFusion,1335657600000000,Apr 29,6,11,50728
ColdFusion,1335744000000000,Apr 30,10,36,25816
ColdFusion,1335830400000000,May 01,9,29,37968
ColdFusion,1335916800000000,May 02,7,20,77812
ColdFusion,1336003200000000,May 03,7,29,107056
ColdFusion,1336089600000000,May 04,12,25,321520
ColdFusion,1336176000000000,May 05,7,18,236001
ColdFusion,1336262400000000,May 06,7,21,76839
ColdFusion,1336348800000000,May 07,15,40,469746
ColdFusion,1336435200000000,May 08,12,40,78564
ColdFusion,1336521600000000,May 09,9,40,86504
ColdFusion,1336608000000000,May 10,14,57,403911
ColdFusion,1336694400000000,May 11,16,33,246665
ColdFusion,1336780800000000,May 12,5,10,35064
ColdFusion,1336867200000000,May 13,6,8,5848
ColdFusion,1336953600000000,May 14,10,28,93072
